,NWEIGHT
1557,4875.639822
1558,7788.024170999999
1559,14865.0596
1560,6919.419655
1561,4751.972136
1562,17933.92431
1563,9296.348225
1564,8568.824104000001
1565,7962.7201079999995
1566,5832.260487
1567,6589.139097
1568,7060.5213109999995
1569,7577.542825
1570,6297.038132
1571,5463.407317
1572,5267.128856
1573,13588.041430000001
1574,4739.70291
1575,14733.40857
1576,9651.720923
1577,7169.305345999999
1578,6120.161377
1579,15431.3425
1580,6273.485481000001
1581,3409.679568
1582,5002.969806
1583,5939.327851
1584,8542.973786
1585,8594.513711
1586,7577.544234
1587,6996.129161
1588,10845.195679999999
1589,7169.305345999999
1590,6932.014109999999
1591,4224.004056000001
1592,14012.400880000001
1593,12550.17309
1594,7133.119526
1595,5165.343851
1596,13175.74294
1597,8274.01879
1598,5629.0987350000005
1599,4590.242395
1600,6356.481927000001
1601,8710.485604000001
1602,6297.037032
1603,4088.051293
1604,2778.258809
1605,13711.042730000001
1606,4751.971746
1607,4388.979218
1608,7955.394934
1609,16002.89614
1610,55997.4382
1611,5666.7583460000005
1612,7620.115243000001
1613,4751.971725
1614,5878.402179
1615,5599.871428
1616,10352.14051
1617,12550.176140000001
1618,2894.867731
1619,9748.882272
1620,3520.879712
1621,9179.819962
1622,7369.6785549999995
1623,6469.69616
1624,7140.036142
1625,17863.903159999998
1626,3873.230496
1627,6471.8951990000005
1628,5388.826015
1629,7503.022906
1630,7313.716181000001
1631,7169.307206
1632,7537.760181000001
1633,9431.331226
1634,2778.2589239999998
1635,11362.76252
1636,4310.357005
1637,7962.721726000001
1638,5414.539412
1639,7169.306523
1640,7093.981938
1641,7549.589985
1642,17562.61749
1643,11331.06199
1644,9008.731405
1645,4751.971170000001
1646,5613.464111
1647,5991.0458340000005
1648,11330.02168
1649,10788.65539
1650,8775.313793000001
1651,5002.970254999999
1652,4982.321596
1653,12984.83617
1654,9290.390252
1655,8338.144081
1656,5862.854579999999
1657,6165.750708
1658,7232.6279159999995
1659,7960.9284370000005
1660,10063.793759999999
1661,6655.075379999999
1662,20093.29523
1663,9296.322569
1664,6583.35612
1665,8609.289633
1666,7264.46892
1667,5878.402531000001
1668,9713.217245
1669,19072.39445
1670,9246.403609
1671,8639.693256
1672,8390.491948
1673,13499.241109999999
1674,2969.400159
1675,14264.792459999999
1676,9463.067646
1677,10807.79193
1678,7188.892361
1679,6344.823022
1680,6821.064606
1681,8969.616317
1682,6991.241209999999
1683,9909.891753
1684,10506.97436
1685,8906.625990999999
1686,7632.080845999999
1687,11278.02122
1688,12679.942509999999
1689,18885.42487
1690,20073.84793
1691,14025.737159999999
1692,7862.341967
1693,7264.468905
1694,3912.8743229999995
1695,2673.735431
1696,11616.316429999999
1697,7420.451547
1698,5629.099554
1699,5878.402811999999
1700,7577.5450359999995
1701,7264.469344
1702,20518.26109
1703,3917.817485
1704,7577.5450359999995
1705,11580.32694
1706,10651.14449
1707,5115.108744
1708,14733.40635
1709,6273.4854700000005
1710,9345.727256999999
1711,24548.527019999998
1712,8218.568157
1713,15220.04942
1714,8710.485341
1715,9539.45595
1716,7951.521036
1717,19500.08648
1718,7942.959373999999
1719,14873.96109
1720,17505.93549
1721,6714.067131
1722,6506.705537
1723,12219.81501
1724,3909.176703
1725,6118.035522
1726,8744.514948
1727,15359.29257
1728,10062.81034
1729,5414.540045000001
1730,20970.15376
1731,5187.4399969999995
1732,10128.1538
1733,12469.42346
1734,6814.268829000001
1735,13109.08785
1736,11096.266940000001
1737,7215.879136
1738,10187.198559999999
1739,13412.5417
1740,16617.137430000002
1741,6050.399185
1742,6767.419231999999
1743,6466.419295000001
1744,16020.97616
1745,8991.673773999999
1746,6881.604079000001
1747,12550.17309
1748,9220.514403
1749,10845.195679999999
1750,12400.999170000001
1751,10317.955390000001
1752,5334.307321
1753,13687.184619999998
1754,12582.29446
1755,11362.7639
1756,4224.003839
1757,5177.539909
1758,8517.923998999999
1759,9516.480055
1760,5878.402179
1761,6936.828371
1762,5027.026428
1763,20626.340330000003
1764,6070.640294
1765,9563.44727
1766,8064.033215
1767,12755.823779999999
1768,5621.058069
1769,10957.199920000001
1770,11250.90836
1771,7414.551231
1772,6792.336442
1773,9260.440718
1774,6206.51801
1775,13085.76585
1776,4224.003935
1777,4977.1864909999995
1778,14058.11864
1779,10317.95482
1780,7577.541544
1781,4500.823397
1782,9131.565951
1783,4786.031660000001
1784,27157.88263
1785,5906.02355
1786,8630.844981999999
1787,7577.5432900000005
1788,7239.279791
1789,16028.444630000002
1790,6622.686925
1791,11535.94793
1792,6905.035602
1793,16521.90146
1794,11330.02277
1795,23529.468080000002
1796,7811.374916
1797,13117.18116
1798,13620.7564
1799,6027.6487369999995
1800,14249.480980000002
1801,6297.038661
1802,2935.682499
1803,8724.989609
1804,7537.759891
1805,14560.287030000001
1806,6989.095387
1807,10325.429559999999
1808,8458.372587
1809,6721.755765000001
1810,5621.0580310000005
1811,13661.280030000002
1812,4702.478133
1813,8405.109043999999
1814,14052.67356
1815,19668.96271
1816,9170.442429
1817,12046.38646
1818,6054.969068
1819,4115.165571
1820,3975.016192
1821,8126.726262
1822,8050.403987000001
1823,8284.870749
1824,6297.039327
1825,7264.469778
1826,18655.69264
1827,6589.420863
1828,12100.5308
1829,7264.468905
1830,5177.5406920000005
1831,14733.40635
1832,7232.6279159999995
1833,7204.592055
1834,7934.085814
1835,7049.08386
1836,6932.014301
1837,15692.908280000001
1838,5019.889793
1839,5991.04558
1840,4751.971624
1841,6861.287276000001
1842,6466.42177
1843,7951.519465
1844,5621.058551
1845,5177.541197
1846,9028.095731
1847,11886.502359999999
1848,6919.420327
1849,2814.877728
1850,4147.113243
1851,4996.529893999999
1852,6394.482393
1853,15698.7593
1854,7955.39527
1855,4224.003323
1856,4052.688197
1857,6799.8896349999995
1858,6552.2428310000005
1859,7337.120169
1860,7131.083771
1861,9737.421546
1862,19914.707140000002
1863,8862.18658
1864,13412.5417
1865,17137.41989
1866,6596.346986
1867,11946.941929999999
1868,6932.0139340000005
1869,9348.857757
1870,5991.045656
1871,7742.864679
1872,5128.65931
1873,4702.477253
1874,19177.04358
1875,6891.428454000001
1876,10249.22174
1877,8862.186695
1878,11362.76252
1879,14171.223390000001
1880,4197.340966
1881,3596.8530149999997
1882,10147.702440000001
1883,20875.6969
1884,10460.346940000001
1885,6413.777534000001
1886,13191.68829
1887,11849.22697
1888,5935.807939
1889,9246.403609
1890,9332.241478
1891,7521.430172
1892,10062.810379999999
1893,10659.22163
1894,14822.518530000001
1895,10878.438709999999
1896,9038.962237
1897,5600.990149
1898,5600.989625
1899,7313.355966
1900,6996.131892
1901,9170.441161
1902,11330.02434
1903,5621.058033
1904,8345.548393000001
1905,7093.982249
1906,11269.88531
1907,20126.93107
1908,14972.061459999999
1909,4388.979832
1910,7632.080286
1911,10576.37113
1912,5367.505958
1913,3118.434438
1914,10705.616979999999
1915,9853.196882
1916,6090.666865
1917,4697.213465
1918,10834.97235
1919,7095.217599
1920,4088.0513109999997
1921,18749.3332
1922,8744.8747
1923,7598.353916
1924,5313.713027000001
1925,13155.6828
1926,6858.53347
1927,9222.636333
1928,8491.786273
1929,8324.52584
1930,7718.018361
1931,12659.75576
1932,5796.007925
1933,4680.783514
1934,4842.515303
1935,11076.58884
1936,29148.283880000003
1937,11293.4722
1938,8243.459223
1939,14313.59046
1940,17933.92431
1941,6590.834214
1942,6587.704922
1943,13931.332330000001
1944,8787.327884
1945,7401.82691
1946,7477.875345
1947,14695.032640000001
1948,8218.339883
1949,18040.124669999997
1950,5629.098591
1951,3244.163165
1952,8405.109835
1953,8345.546823
1954,9773.662502
1955,5457.211584000001
1956,11002.04918
1957,6398.481318
1958,8991.34673
1959,6506.7048159999995
1960,10491.68225
1961,3532.4649560000003
1962,5211.538743
1963,7169.30809
1964,7025.587037
1965,7921.797188
1966,19008.31234
1967,12253.98071
1968,2778.259096
1969,6027.648677
1970,20672.11032
1971,7549.587504000001
1972,11911.24609
1973,5114.423847999999
1974,15482.19277
1975,5689.765311
1976,15658.48525
1977,37042.55734
1978,5878.402531000001
1979,7921.797188
1980,7549.588556000001
1981,9986.66279
1982,5906.02355
1983,8594.513711
1984,6996.1299819999995
1985,4875.639168
1986,5712.069367
1987,7169.305345999999
1988,18001.16864
1989,7421.933823
1990,15588.44893
1991,10550.90005
1992,6494.111663000001
1993,5929.234967
1994,7281.04633
1995,7204.591651999999
1996,8925.157562999999
1997,7495.670325
1998,7549.589295999999
1999,7164.330106999999
2000,10277.10124
2001,7634.591659999999
2002,5414.538605
2003,7566.837036
2004,7169.306046
2005,13476.620159999999
2006,6583.355932
2007,53483.17588
2008,9383.362247
2009,6442.276634000001
2010,7962.721859
2011,8408.127841
2012,2742.574911
2013,7264.468694
2014,4734.679953
2015,10807.792440000001
2016,11884.822559999999
2017,9909.892006
2018,8634.10212
2019,2814.877664
2020,16847.447030000003
2021,6274.648979
2022,7093.982668000001
2023,5715.96073
2024,13781.074019999998
2025,4739.702561
2026,7352.810009000001
2027,3815.110532
2028,9244.787342
2029,10616.04956
2030,4702.477304
2031,10959.038040000001
2032,9781.477963
2033,13607.20699
2034,8204.997091
2035,8611.579286
2036,13641.127919999999
2037,6442.275913
2038,8007.314676999999
2039,5862.855404999999
2040,6297.038661
2041,6506.70529
2042,17888.36396
2043,7535.951629000001
2044,6332.58468
2045,7326.176098000001
2046,4625.220446
2047,7305.676659999999
2048,10062.81077
2049,17163.834759999998
2050,4232.487136
2051,6267.947571
2052,4132.534623
2053,8465.261928
2054,6054.970805
2055,10576.37113
2056,8326.848018
2057,11032.079440000001
2058,15588.44667
2059,7867.184125
2060,12550.17348
2061,3162.092532
2062,10560.96889
2063,17411.452830000002
2064,7169.306006999999
2065,12102.54009
2066,35517.02055
2067,3600.760946
2068,10270.160890000001
2069,5991.046362
2070,2691.161864
2071,6602.543169
2072,7093.982687999999
2073,15966.07035
2074,4388.979157
2075,3075.342495
2076,8277.017139
2077,20041.41954
2078,7204.748702
2079,8859.021142
2080,3909.176878
2081,11465.61918
2082,7232.626346999999
2083,13837.18706
2084,8284.869009999999
2085,19013.57258
2086,6365.373104
2087,10310.21115
2088,8955.845943
2089,10793.111
2090,14293.968869999999
2091,26268.416240000002
2092,8833.604979000002
2093,14326.97496
2094,7075.631805
2095,9815.465235
2096,7420.936806000001
2097,8938.956665
2098,4397.626502
2099,9401.188192
2100,16137.47181
2101,2894.867717
2102,17428.000780000002
2103,7727.972731999999
2104,10751.42623
2105,5007.787405
2106,8640.829386
2107,10545.00248
2108,10651.1428
2109,2778.259096
2110,5545.544486
2111,11838.58813
2112,5629.0986729999995
2113,8140.752636
2114,9206.271065
2115,14076.751830000001
2116,6663.620225
2117,6171.6787460000005
2118,6862.3513299999995
2119,14528.93794
2120,13948.802080000001
2121,14615.702309999999
2122,7489.171687000001
2123,11293.98134
2124,8345.546385
2125,6297.03753
2126,13676.762869999999
2127,6912.436198
2128,18689.60973
2129,14682.20831
2130,6712.7451439999995
2131,7955.394609999999
2132,14727.350540000001
2133,4625.220446
2134,6540.320528
2135,10576.37368
2136,10576.376240000001
2137,11465.61942
2138,6995.528990999999
2139,6861.287581999999
2140,12817.54785
2141,16010.7745
2142,7464.501564
2143,7129.320712000001
2144,13788.06892
2145,30891.449569999997
2146,5313.712358
2147,8567.986745999999
2148,6054.970072
2149,4639.762347999999
2150,7955.394531
2151,2673.735512
2152,2566.034299
2153,6297.037858
2154,10063.58577
2155,16838.06457
2156,14023.04944
2157,19450.841
2158,5079.039841
2159,10899.6737
2160,13117.18059
2161,4751.971969
2162,14057.4204
2163,7169.306762
2164,22856.376959999998
2165,14069.19675
2166,10352.14335
2167,14326.97496
2168,7634.591695
2169,5621.058471
2170,13964.373269999998
2171,6165.750708
2172,4224.004056000001
2173,6861.287642
2174,11535.94958
2175,14733.410759999999
2176,10490.391029999999
2177,7604.879999
2178,8230.33078
2179,8822.014705
2180,6789.662764
2181,13398.589979999999
2182,10845.19383
2183,8724.990123
2184,6054.970716
2185,10959.30035
2186,6118.035584
2187,17357.52841
2188,10807.792379999999
2189,15253.92115
2190,14549.0821
2191,4622.785298
2192,3239.169023
2193,7905.907628
2194,11330.02725
2195,5367.506247
2196,4842.515303
2197,8050.405459999999
2198,13879.86912
2199,27165.42248
2200,6297.03753
2201,5932.145754
2202,18449.005080000003
2203,7784.7866650000005
2204,9260.442416
2205,11378.87268
2206,7085.257478
2207,6576.848594
2208,3909.176781
2209,6540.321022
2210,7016.403049
2211,11655.001620000001
2212,8962.096579000001
2213,4197.3401460000005
2214,3576.142762
2215,16178.310019999999
2216,8376.671372
2217,14591.869130000001
2218,12073.574709999999
2219,8542.975471
2220,4680.783514
2221,12552.838529999999
2222,16003.56095
2223,7068.447520999999
2224,7537.760690000001
2225,2711.432256
2226,5545.544471
2227,6590.834042
2228,8542.97664
2229,11278.0235
2230,7735.358232
2231,11192.01088
2232,3262.6280899999997
2233,8338.143206
2234,4759.857661
2235,9539.455156
2236,23774.1336
2237,5629.099827
2238,17288.76295
2239,8815.12031
2240,8435.024518
2241,6078.6269409999995
2242,7962.721194
2243,9229.512634
2244,13631.194959999999
2245,3667.818112
2246,5414.539412
2247,8724.990934
2248,6240.950132999999
2249,9588.676338
2250,10317.95357
2251,8236.299165999999
2252,7634.591670999999
2253,7553.7276870000005
2254,11669.16405
2255,4702.478187
2256,7495.670056
2257,3814.8414770000004
2258,7715.6033689999995
2259,9206.270959
2260,4702.477304
2261,2778.2589350000003
2262,14390.541619999998
2263,7093.982587
2264,5413.1335229999995
2265,7855.797234999999
2266,14727.35486
2267,9760.393079000001
2268,19177.04097
2269,14727.35442
2270,10512.33266
2271,18613.7777
2272,7136.883223000001
2273,4132.608305
2274,9972.499822
2275,6418.676199
2276,5468.2442630000005
2277,10168.07348
2278,5466.45635
2279,19459.153159999998
2280,8111.497856999999
2281,7088.752818000001
2282,7438.9382909999995
2283,12735.97361
2284,6763.2397900000005
2285,5580.442479
2286,12308.561529999999
2287,9849.677148
2288,9431.331843
2289,12187.23273
2290,10344.898070000001
2291,12100.5283
2292,2676.100577
2293,14080.53765
2294,3004.501263
2295,7689.136098000001
2296,20706.21114
2297,5126.837442
2298,12438.090390000001
2299,7305.678040000001
2300,4294.151482
2301,2676.100816
2302,7169.307206
2303,9039.195759
2304,13737.50799
2305,6297.038425
2306,5623.820554
2307,5403.89631
2308,7604.880175
2309,12789.87939
2310,2676.100669
2311,5621.058454999999
2312,9275.971373
2313,14249.474769999999
2314,7110.940113
2315,30947.86984
2316,9620.536374
2317,6004.190023
2318,6858.53347
2319,5126.837714
2320,14563.96395
2321,17110.211069999998
2322,7264.469497
2323,7827.842012
2324,8089.881048
2325,7834.501006
2326,13383.62631
2327,5403.162988
2328,9015.278794
2329,7232.6257510000005
2330,4610.737484
2331,2814.877797
2332,12671.940190000001
2333,7090.414695999999
2334,5639.3853469999995
2335,11361.98809
2336,17794.20727
2337,7577.543639
2338,13138.69008
2339,6663.805081
2340,6511.3548710000005
2341,16137.476840000001
2342,9080.285743
2343,2778.259031
2344,6663.621587
2345,16951.04245
2346,6912.436198
2347,5629.099827
2348,6344.823329999999
2349,7862.342651999999
2350,9431.331476000001
2351,6900.462595
2352,6655.075379999999
2353,6647.679631
2354,41541.76257
2355,9488.095369
2356,7229.7554900000005
2357,6822.46497
2358,12671.94023
2359,15075.45406
2360,7788.023143
2361,14733.403519999998
2362,13538.333419999999
2363,7951.520605
2364,9140.426909
2365,6273.797318
2366,15489.575030000002
2367,15220.051080000001
2368,4612.191435
2369,9344.913603
2370,17888.36445
2371,15987.78956
2372,8877.693796
2373,7604.881018000001
2374,16137.4752
2375,5621.058067
2376,7477.875345
2377,9027.910173999999
2378,7577.542825
2379,5629.09889
2380,4132.534213
2381,7145.908595
2382,11638.25657
2383,7922.205711
2384,9242.948174
2385,28156.599210000004
2386,7303.000005
2387,6139.278015
2388,6763.237429000001
2389,11362.75971
2390,8191.977722
2391,11116.9113
2392,16847.447030000003
2393,7122.715515999999
2394,8237.656155
2395,5608.060523
2396,5128.659347
2397,3409.679442
2398,4751.971237
2399,6996.131892
2400,7169.307352
2401,6552.242747
2402,16020.97616
2403,13757.85901
2404,12219.8154
2405,8050.405355
2406,7364.81028
2407,6332.58468
2408,7131.083409000001
2409,12041.03896
2410,10063.585309999999
2411,7562.499677
2412,8050.407566
2413,7634.591654999999
2414,7962.721859
2415,7232.626168000001
2416,7169.306292
2417,12299.3109
2418,12046.39436
2419,11525.60707
2420,10207.47525
2421,4508.237617
2422,7827.840969
2423,20900.55261
2424,7503.0233769999995
2425,8393.97973
2426,19964.70084
2427,10807.79226
2428,3037.248282
2429,11804.68212
2430,6684.192163000001
2431,5600.989625
2432,7553.727507
2433,8885.092214
2434,6814.269529000001
2435,13622.8677
2436,6491.070395000001
2437,6139.278604
2438,8345.54723
2439,6027.648639
2440,17933.93873
2441,14226.59015
2442,5629.0985789999995
2443,11330.02277
2444,4397.626636999999
2445,8372.168079000001
2446,6442.216901
2447,10051.16227
2448,11636.389220000001
2449,2778.2589350000003
2450,7937.427334
2451,4265.635868
2452,11116.90893
2453,14733.403519999998
2454,21297.548069999997
2455,4033.274588
2456,6663.620870000001
2457,12502.991109999999
2458,23965.424030000002
2459,8955.847278
2460,7169.307206
2461,15850.44964
2462,4224.003036
2463,33371.87476
2464,7942.960618000001
